url_path,views_total,views_unique
/Ladbaby/PowerPlanSwitcher,58,48
/Ladbaby/PowerPlanSwitcher/blob/master/README_cn.md,36,17
/Ladbaby/PowerPlanSwitcher/releases/tag/v1.0.1,9,9
/Ladbaby/PowerPlanSwitcher/releases,6,5
/Ladbaby/PowerPlanSwitcher/blob/master/PowerPlanSwitcher.exe,4,1
/Ladbaby/PowerPlanSwitcher/tree/master,2,2
/Ladbaby/PowerPlanSwitcher/commit/4ad7b09f30bb1dad9e79bd23763b1274fe5af49a,2,1
/Ladbaby/PowerPlanSwitcher/actions,1,1
/Ladbaby/PowerPlanSwitcher/blame/master/README_cn.md,1,1
/Ladbaby/PowerPlanSwitcher/blob/master/README.md,1,1
