url_path,views_total,views_unique
/Ladbaby/PowerPlanSwitcher,50,39
/Ladbaby/PowerPlanSwitcher/blob/master/README_cn.md,25,16
/Ladbaby/PowerPlanSwitcher/releases,10,9
/Ladbaby/PowerPlanSwitcher/releases/tag/v1.0.1,6,6
/Ladbaby/PowerPlanSwitcher/tree/master,5,4
/Ladbaby/PowerPlanSwitcher/actions,1,1
/Ladbaby/PowerPlanSwitcher/blame/master/README_cn.md,1,1
/Ladbaby/PowerPlanSwitcher/blob/master/PowerPlanSwitcher.exe,1,1
/Ladbaby/PowerPlanSwitcher/projects,1,1
/Ladbaby/PowerPlanSwitcher/tree/master/.github/workflows,1,1
