url_path,views_total,views_unique
/Ladbaby/PowerPlanSwitcher,49,38
/Ladbaby/PowerPlanSwitcher/blob/master/README_cn.md,24,15
/Ladbaby/PowerPlanSwitcher/releases,9,8
/Ladbaby/PowerPlanSwitcher/releases/tag/v1.0.1,6,6
/Ladbaby/PowerPlanSwitcher/tree/master,5,4
/Ladbaby/PowerPlanSwitcher/actions,1,1
/Ladbaby/PowerPlanSwitcher/blame/master/README_cn.md,1,1
/Ladbaby/PowerPlanSwitcher/blob/master/PowerPlanSwitcher.exe,1,1
/Ladbaby/PowerPlanSwitcher/projects,1,1
/Ladbaby/PowerPlanSwitcher/tree/master/.github/workflows,1,1
