url_path,views_total,views_unique
/Ladbaby/PowerPlanSwitcher,43,34
/Ladbaby/PowerPlanSwitcher/blob/master/README_cn.md,27,18
/Ladbaby/PowerPlanSwitcher/releases/tag/v1.0.1,11,9
/Ladbaby/PowerPlanSwitcher/tree/master,8,5
/Ladbaby/PowerPlanSwitcher/releases,5,5
/Ladbaby/PowerPlanSwitcher/blob/master/PowerPlanSwitcher.exe,5,4
/Ladbaby/PowerPlanSwitcher/tree/master/vbs,5,4
/Ladbaby/PowerPlanSwitcher/tree/master/.github,3,2
/Ladbaby/PowerPlanSwitcher/blame/master/README_cn.md,2,2
/Ladbaby/PowerPlanSwitcher/blob/master/README.md,2,2
