url_path,views_total,views_unique
/Ladbaby/PowerPlanSwitcher,50,39
/Ladbaby/PowerPlanSwitcher/blob/master/README_cn.md,35,18
/Ladbaby/PowerPlanSwitcher/releases,9,8
/Ladbaby/PowerPlanSwitcher/tree/master,8,6
/Ladbaby/PowerPlanSwitcher/releases/tag/v1.0.1,7,7
/Ladbaby/PowerPlanSwitcher/blob/master/PowerPlanSwitcher.exe,2,2
/Ladbaby/PowerPlanSwitcher/actions,1,1
/Ladbaby/PowerPlanSwitcher/blame/master/README_cn.md,1,1
/Ladbaby/PowerPlanSwitcher/blob/master/PowerPlanSwitcher.ahk,1,1
/Ladbaby/PowerPlanSwitcher/blob/master/README.md,1,1
